Customer ID,First Name,Last Name,Email,Accepts Email Marketing,Default Address Company,Default Address Address1,Default Address Address2,Default Address City,Default Address Province Code,Default Address Country Code,Default Address Zip,Default Address Phone,Phone,Accepts SMS Marketing,Total Spent,Total Orders,Note,Tax Exempt,Tags,Accepts WhatsApp Marketing
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,1023.9,5,,no,"male, Purchased:micellar casein, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,236.0,1,,no,"male, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,59.92,1,,no,"female, RFM Group Breakup, RFM Score 112, STARTER",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,124.16,4,,no,"female, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 143",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,153.0,1,,no,"male, Purchased:prime whey isolate, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,238.0,2,,no,"male, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 124",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,131.0,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,347.7,3,,no,"male, RFM Group Ex lover, RFM Score 135",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,1,no,755.02,9,,no,"loyal-app_about_to_sleep, loyal-app_new_in_segment, male, RFM Group Lover, RFM Score 455",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,307.7,2,,no,"male, RFM Group Ex lover, RFM Score 125",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,609.69,6,,no,"male, Purchased:micellar casein, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,984.53,7,,no,"loyal-app_new_in_segment, loyal-app_sleepers, male, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 155, ZOKO_CONFLICT_WITH_6424897388799, ZOKO_CUSTOMER_CONFLICT",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,1,no,221.31,2,,no,"[], loyal-app_new, loyal-app_new_in_segment, male, Purchased:micellar casein, RFM Group Ex lover, RFM Score 124",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,43.9,1,,no,"male, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,43.9,1,,no,"male, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,132.0,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,169.5,1,,no,"male, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,11003.9,11,,no,"male, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,162.58,3,,no,"male, RFM Group Ex lover, RFM Score 134",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,29.9,1,,no,"female, RFM Group Breakup, RFM Score 111",no
1,1,1,1,1,0,1,1,1,1,MY,1,1,0,no,3657.87,11,,no,"female, Inbox online store chat, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,200.3,3,,no,"female, loyal-app_new_in_segment, loyal-app_sleepers, RFM Group Ex lover, RFM Score 134",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,54.0,1,,no,"male, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,58.2,1,,no,"female, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,207.6,2,,no,"female, RFM Group Ex lover, RFM Score 124",no
1,1,1,1,1,0,1,0,1,0,MY,1,1,1,no,3808.06,12,,no,"female, Purchased: Micellar Casein, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,503.6,1,,no,"male, RFM Group Don Juan, RFM Score 115, ZOKO_CONFLICT_WITH_6424869437695, ZOKO_CUSTOMER_CONFLICT",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,487.52,5,,no,"male, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,327.15,4,,no,"loyal-app_new_in_segment, loyal-app_sleepers, male, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 145",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,84.62,1,,no,"female, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,1913.39,4,,no,"female, RFM Group Ex lover, RFM Score 145",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,73.9,1,,no,"male, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,118.34,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,4696.03,7,,no,"male, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,32.9,1,,no,"male, RFM Group Breakup, RFM Score 111",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,103.0,1,,no,"male, Purchased:micellar casein, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,133.68,1,,no,"female, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,345.4,4,,no,"male, RFM Group Ex lover, RFM Score 145",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,116.0,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,54.9,1,,no,"male, RFM Group Breakup, RFM Score 112",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,1,no,2076.74,6,,no,"Inactive product subscriber, Inbox online store chat, loyal-app_about_to_sleep, loyal-app_new_in_segment, male, RFM Group Ex lover, RFM Score 155, Yotpo Subscriptions",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,0,no,424.41,4,,no,"loyal-app_new_in_segment, loyal-app_sleepers, male, RFM Group Ex lover, RFM Score 145, ZOKO_CONFLICT_WITH_6327527670015, ZOKO_CUSTOMER_CONFLICT",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,149.9,1,,no,"male, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,143.5,3,,no,"male, RFM Group Ex lover, RFM Score 134",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,1071.26,10,,no,"male, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,745.12,6,,no,"Inbox online store chat, loyal-app_new_in_segment, loyal-app_potential_loyal, male, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,116.0,1,,no,"male, RFM Group Ex lover, RFM Score 113, ZOKO_CONFLICT_WITH_6327503028479, ZOKO_CUSTOMER_CONFLICT",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,0,no,200.6,4,,no,"male, RFM Group Potential lover, RFM Score 344",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,260.0,2,,no,"male, RFM Group Ex lover, RFM Score 124",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,21.91,1,,no,"male, RFM Group Breakup, RFM Score 111",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,81.7,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,127.68,1,,no,"male, RFM Group Ex lover, RFM Score 113",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,186.9,1,,no,"male, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,1,1,0,SG,1,1,0,no,444.5,4,,no,"female, Login with Shop, loyal-app_new, loyal-app_new_in_segment, RFM Group Ex lover, RFM Score 145, Shop",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,135.85,1,,no,"female, Purchased:prime whey isolate, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,1,no,159.9,1,,no,"female, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,39.9,1,,no,"gender_null, RFM Group Breakup, RFM Score 111",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,218.8,1,,no,"male, RFM Group Don Juan, RFM Score 114",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,718.5,5,,no,"male, RFM Group Ex lover, RFM Score 155",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,58.91,1,,no,"female, RFM Group Breakup, RFM Score 112, STARTER",no
1,1,1,1,1,0,0,0,0,0,,0,0,0,no,108.06,2,,no,"female, Purchased:prime whey isolate, RFM Group Ex lover, RFM Score 123",no
1,1,1,1,1,0,1,0,1,0,SG,1,1,0,no,52.85,1,,no,"female, RFM Group Breakup, RFM Score 112",no
