customer_id,last_order,n_orders,revenue,first_order,recency_days,aov,R,F,M,segment
7755936628991,2020-09-08 16:00:00+00:00,1,90.10909090909091,2020-09-08 16:00:00+00:00,2059,90.10909090909091,2,1,2,Hibernating
7755937939711,2020-08-30 16:00:00+00:00,1,43.60606060606061,2020-08-30 16:00:00+00:00,2068,43.60606060606061,2,1,1,Hibernating
7755939086591,2021-11-07 16:00:00+00:00,3,268.94848484848484,2020-09-01 16:00:00+00:00,1634,89.64949494949495,3,3,3,Loyal
7755939676415,2021-06-01 16:00:00+00:00,2,76.63636363636364,2020-03-24 16:00:00+00:00,1793,38.31818181818182,3,3,2,Loyal
7755940430079,2025-06-29 16:00:00+00:00,8,4288.109090909091,2020-10-16 16:00:00+00:00,304,536.0136363636364,4,4,4,Champions
7755940921599,2021-09-15 16:00:00+00:00,4,904.7454545454547,2020-08-04 16:00:00+00:00,1687,226.18636363636367,3,4,4,Loyal
7755941282047,2021-06-27 16:00:00+00:00,8,373.55151515151516,2020-04-28 16:00:00+00:00,1767,46.693939393939395,3,4,3,Loyal
7755942691071,2020-12-27 16:00:00+00:00,1,39.27272727272727,2020-12-27 16:00:00+00:00,1949,39.27272727272727,3,1,1,Others
7755942920447,2020-01-08 16:00:00+00:00,1,220.36363636363637,2020-01-08 16:00:00+00:00,2303,220.36363636363637,1,1,3,Hibernating
7755946524927,2020-03-08 16:00:00+00:00,1,37.57575757575758,2020-03-08 16:00:00+00:00,2243,37.57575757575758,1,1,1,Hibernating
7755947770111,2021-01-19 16:00:00+00:00,4,355.4909090909091,2020-03-18 16:00:00+00:00,1926,88.87272727272727,3,4,3,Loyal
7755948163327,2021-01-09 16:00:00+00:00,2,297.8787878787879,2020-06-20 16:00:00+00:00,1936,148.93939393939394,3,3,3,Loyal
7755949048063,2021-08-28 16:00:00+00:00,2,241.1,2020-11-30 16:00:00+00:00,1705,120.55,3,3,3,Loyal
7755949342975,2022-05-04 16:00:00+00:00,8,187.0,2020-05-10 16:00:00+00:00,1456,23.375,4,4,3,Champions
7755950031103,2020-05-15 16:00:00+00:00,1,96.66666666666667,2020-05-15 16:00:00+00:00,2175,96.66666666666667,1,1,2,Hibernating
7755950555391,2020-01-05 16:00:00+00:00,1,36.45454545454545,2020-01-05 16:00:00+00:00,2306,36.45454545454545,1,2,1,Cant Lose
7755950653695,2020-07-14 16:00:00+00:00,1,29.6969696969697,2020-07-14 16:00:00+00:00,2115,29.6969696969697,2,2,1,Hibernating
7755950686463,2026-02-12 16:00:00+00:00,10,1913.5654545454547,2020-02-26 16:00:00+00:00,76,191.35654545454548,4,4,4,Champions
7755950719231,2020-08-29 16:00:00+00:00,1,19.245454545454546,2020-08-29 16:00:00+00:00,2069,19.245454545454546,2,2,1,Hibernating
7755950751999,2021-11-09 16:00:00+00:00,3,608.5121212121212,2020-08-29 16:00:00+00:00,1632,202.83737373737372,3,3,4,Loyal
7755952455935,2023-09-17 16:00:00+00:00,4,545.4666666666667,2020-06-08 16:00:00+00:00,955,136.36666666666667,4,4,4,Champions
7755952521471,2020-11-18 16:00:00+00:00,7,455.1515151515151,2020-04-01 16:00:00+00:00,1988,65.02164502164501,3,4,3,Loyal
7755953733887,2020-06-01 16:00:00+00:00,1,51.24242424242424,2020-06-01 16:00:00+00:00,2158,51.24242424242424,1,2,2,Cant Lose
7755953832191,2020-07-25 16:00:00+00:00,1,113.33333333333334,2020-07-25 16:00:00+00:00,2104,113.33333333333334,2,2,2,Hibernating
7755954422015,2021-11-29 16:00:00+00:00,6,1592.230303030303,2020-01-09 16:00:00+00:00,1612,265.3717171717172,3,4,4,Loyal
7755954749695,2020-12-13 16:00:00+00:00,3,167.9878787878788,2020-12-12 16:00:00+00:00,1963,55.9959595959596,3,3,3,Loyal
7755955503359,2021-02-12 16:00:00+00:00,3,221.51515151515153,2020-03-15 16:00:00+00:00,1902,73.83838383838385,3,3,3,Loyal
7755955667199,2020-05-12 16:00:00+00:00,1,16.636363636363637,2020-05-12 16:00:00+00:00,2178,16.636363636363637,1,2,1,Cant Lose
7755955962111,2023-01-13 16:00:00+00:00,5,833.7696969696971,2020-04-08 16:00:00+00:00,1202,166.75393939393942,4,4,4,Champions
7755956486399,2022-01-03 16:00:00+00:00,6,916.1939393939394,2020-11-30 16:00:00+00:00,1577,152.6989898989899,4,4,4,Champions
7755956519167,2026-03-25 16:00:00+00:00,2,67.92151515151515,2020-11-26 16:00:00+00:00,35,33.960757575757576,4,3,2,Loyal
7755956551935,2022-10-26 16:00:00+00:00,7,239.55151515151516,2020-08-09 16:00:00+00:00,1281,34.221645021645024,4,4,3,Champions
7755956617471,2020-11-29 16:00:00+00:00,5,391.21818181818185,2020-03-24 16:00:00+00:00,1977,78.24363636363637,3,4,3,Loyal
7755956814079,2022-07-13 16:00:00+00:00,8,968.5030303030303,2020-02-22 16:00:00+00:00,1386,121.06287878787879,4,4,4,Champions
7755956846847,2020-05-25 16:00:00+00:00,2,53.333333333333336,2020-05-22 16:00:00+00:00,2165,26.666666666666668,1,3,2,At Risk
7755957076223,2022-07-25 16:00:00+00:00,6,902.2787878787879,2020-06-20 16:00:00+00:00,1374,150.37979797979798,4,4,4,Champions
7755957600511,2020-02-28 16:00:00+00:00,3,135.36363636363637,2020-01-31 16:00:00+00:00,2252,45.121212121212125,1,3,3,At Risk
7755957666047,2020-08-28 16:00:00+00:00,1,428.74545454545455,2020-08-28 16:00:00+00:00,2070,428.74545454545455,2,2,3,Hibernating
7755958059263,2020-03-28 16:00:00+00:00,1,92.12121212121212,2020-03-28 16:00:00+00:00,2223,92.12121212121212,1,2,2,Cant Lose
7755959075071,2020-05-29 16:00:00+00:00,2,68.64242424242424,2020-03-24 16:00:00+00:00,2161,34.32121212121212,1,3,2,At Risk
7755959697663,2023-07-09 16:00:00+00:00,13,1093.9818181818182,2020-03-16 16:00:00+00:00,1025,84.15244755244755,4,4,4,Champions
7755959894271,2021-01-16 16:00:00+00:00,2,246.10909090909092,2020-12-18 16:00:00+00:00,1929,123.05454545454546,3,3,3,Loyal
7755962548479,2020-03-08 16:00:00+00:00,1,42.09090909090909,2020-03-08 16:00:00+00:00,2243,42.09090909090909,1,2,1,Cant Lose
7755962777855,2021-01-06 16:00:00+00:00,4,1607.6363636363637,2020-12-12 16:00:00+00:00,1939,401.90909090909093,3,4,4,Loyal
7755963072767,2021-03-28 16:00:00+00:00,3,528.0787878787879,2020-11-24 16:00:00+00:00,1858,176.02626262626265,3,3,4,Loyal
7755963105535,2020-11-28 16:00:00+00:00,1,102.11212121212122,2020-11-28 16:00:00+00:00,1978,102.11212121212122,3,2,2,Loyal
7755963695359,2021-11-29 16:00:00+00:00,6,1838.6666666666665,2020-08-15 16:00:00+00:00,1612,306.4444444444444,3,4,4,Loyal
7755964121343,2022-06-10 16:00:00+00:00,6,255.77272727272728,2020-06-12 16:00:00+00:00,1419,42.62878787878788,4,4,3,Champions
7755964219647,2020-06-12 16:00:00+00:00,2,114.54545454545455,2020-06-12 16:00:00+00:00,2147,57.27272727272727,1,3,2,At Risk
7755964481791,2021-12-15 16:00:00+00:00,3,124.26363636363637,2020-03-15 16:00:00+00:00,1596,41.42121212121212,4,3,2,Loyal
7755964678399,2020-08-16 16:00:00+00:00,1,27.0,2020-08-16 16:00:00+00:00,2082,27.0,2,2,1,Hibernating
7755964743935,2023-05-07 16:00:00+00:00,20,1672.7454545454545,2020-01-07 16:00:00+00:00,1088,83.63727272727273,4,4,4,Champions
7755965300991,2023-06-04 16:00:00+00:00,4,249.91515151515154,2020-08-31 16:00:00+00:00,1060,62.478787878787884,4,4,3,Champions
7755965497599,2024-07-30 16:00:00+00:00,3,139.03030303030303,2020-04-03 16:00:00+00:00,638,46.343434343434346,4,3,3,Champions
7755965759743,2020-11-11 16:00:00+00:00,1,17.575757575757578,2020-11-11 16:00:00+00:00,1995,17.575757575757578,3,2,1,Loyal
7755966316799,2020-11-19 16:00:00+00:00,3,216.7878787878788,2020-06-01 16:00:00+00:00,1987,72.26262626262627,3,3,3,Loyal
7755966873855,2020-11-28 16:00:00+00:00,1,28.045454545454547,2020-11-28 16:00:00+00:00,1978,28.045454545454547,3,2,1,Loyal
7755966972159,2020-11-26 16:00:00+00:00,2,108.26666666666667,2020-09-15 16:00:00+00:00,1980,54.13333333333333,3,3,2,Loyal
7755967070463,2021-08-04 16:00:00+00:00,6,519.0666666666667,2020-03-19 16:00:00+00:00,1729,86.51111111111112,3,4,4,Loyal
7755967201535,2022-07-29 16:00:00+00:00,4,370.9090909090909,2020-01-05 16:00:00+00:00,1370,92.72727272727272,4,4,3,Champions
7755967332607,2020-11-30 16:00:00+00:00,1,70.69090909090909,2020-11-30 16:00:00+00:00,1976,70.69090909090909,3,2,2,Loyal
7755967594751,2020-07-31 16:00:00+00:00,2,72.5,2020-01-08 16:00:00+00:00,2098,36.25,2,3,2,At Risk
7755968479487,2020-02-05 16:00:00+00:00,1,202.12121212121212,2020-02-05 16:00:00+00:00,2275,202.12121212121212,1,2,3,Cant Lose
7755969265919,2020-11-19 16:00:00+00:00,1,70.42424242424242,2020-11-19 16:00:00+00:00,1987,70.42424242424242,3,2,2,Loyal
7755969659135,2020-05-27 16:00:00+00:00,3,192.72727272727272,2020-04-29 16:00:00+00:00,2163,64.24242424242424,1,3,3,At Risk
7755969757439,2021-03-30 16:00:00+00:00,2,556.969696969697,2020-08-31 16:00:00+00:00,1856,278.4848484848485,3,3,4,Loyal
7755970117887,2020-06-16 16:00:00+00:00,1,55.727272727272734,2020-06-16 16:00:00+00:00,2143,55.727272727272734,1,2,2,Cant Lose
7755971264767,2020-08-24 16:00:00+00:00,1,21.81818181818182,2020-08-24 16:00:00+00:00,2074,21.81818181818182,2,2,1,Hibernating
7755972051199,2021-11-24 16:00:00+00:00,3,1143.090909090909,2020-06-28 16:00:00+00:00,1617,381.030303030303,3,3,4,Loyal
7755972706559,2020-06-01 16:00:00+00:00,1,34.0,2020-06-01 16:00:00+00:00,2158,34.0,1,2,1,Cant Lose
7755973132543,2021-06-08 16:00:00+00:00,2,172.33333333333331,2020-05-25 16:00:00+00:00,1786,86.16666666666666,3,3,3,Loyal
7755973394687,2021-07-11 16:00:00+00:00,2,86.0,2020-04-02 16:00:00+00:00,1753,43.0,3,3,2,Loyal
7755974017279,2020-11-23 16:00:00+00:00,1,17.363636363636363,2020-11-23 16:00:00+00:00,1983,17.363636363636363,3,2,1,Loyal
7755974443263,2020-03-27 16:00:00+00:00,3,835.030303030303,2020-03-23 16:00:00+00:00,2224,278.34343434343435,1,3,4,At Risk
7755975033087,2020-11-25 16:00:00+00:00,5,251.26666666666668,2020-03-23 16:00:00+00:00,1981,50.25333333333334,3,4,3,Loyal
7755975065855,2021-01-05 16:00:00+00:00,3,150.3030303030303,2020-02-26 16:00:00+00:00,1940,50.101010101010104,3,3,3,Loyal
7755975196927,2020-11-07 16:00:00+00:00,1,443.7878787878788,2020-11-07 16:00:00+00:00,1999,443.7878787878788,2,2,3,Hibernating
7755975327999,2020-11-07 16:00:00+00:00,1,443.7878787878788,2020-11-07 16:00:00+00:00,1999,443.7878787878788,2,2,3,Hibernating
7755976966399,2020-08-31 16:00:00+00:00,2,34.30909090909091,2020-08-31 16:00:00+00:00,2067,17.154545454545456,2,3,1,At Risk
7755977818367,2022-09-12 16:00:00+00:00,4,1548.818181818182,2020-01-05 16:00:00+00:00,1325,387.2045454545455,4,4,4,Champions
7755979751679,2020-06-12 16:00:00+00:00,1,59.696969696969695,2020-06-12 16:00:00+00:00,2147,59.696969696969695,1,2,2,Cant Lose
7755980701951,2023-06-05 16:00:00+00:00,10,1064.930303030303,2020-03-14 16:00:00+00:00,1059,106.49303030303031,4,4,4,Champions
7755980898559,2020-08-31 16:00:00+00:00,1,52.07272727272728,2020-08-31 16:00:00+00:00,2067,52.07272727272728,2,2,2,Hibernating
7755982799103,2021-05-24 16:00:00+00:00,3,83.33333333333334,2020-08-10 16:00:00+00:00,1801,27.777777777777782,3,3,2,Loyal
7755984568575,2020-06-20 16:00:00+00:00,3,145.60606060606062,2020-01-07 16:00:00+00:00,2139,48.53535353535354,1,3,3,At Risk
7755984699647,2020-08-29 16:00:00+00:00,1,453.57575757575756,2020-08-29 16:00:00+00:00,2069,453.57575757575756,2,2,3,Hibernating
7755984929023,2020-09-16 16:00:00+00:00,3,81.0,2020-09-16 16:00:00+00:00,2051,27.0,2,3,2,At Risk
7755985682687,2022-08-05 16:00:00+00:00,4,155.0757575757576,2020-01-05 16:00:00+00:00,1363,38.7689393939394,4,4,3,Champions
7755985912063,2021-10-13 16:00:00+00:00,2,163.46969696969697,2020-08-29 16:00:00+00:00,1659,81.73484848484848,3,3,3,Loyal
7755986829567,2020-01-25 16:00:00+00:00,1,58.78787878787879,2020-01-25 16:00:00+00:00,2286,58.78787878787879,1,2,2,Cant Lose
7755986895103,2023-11-23 16:00:00+00:00,8,458.5909090909091,2020-04-14 16:00:00+00:00,888,57.32386363636364,4,4,3,Champions
7755987255551,2020-12-05 16:00:00+00:00,1,162.0181818181818,2020-12-05 16:00:00+00:00,1971,162.0181818181818,3,2,3,Loyal
7755987386623,2020-08-24 16:00:00+00:00,1,29.6969696969697,2020-08-24 16:00:00+00:00,2074,29.6969696969697,2,2,1,Hibernating
7755987812607,2021-05-01 16:00:00+00:00,3,207.46363636363637,2020-03-19 16:00:00+00:00,1824,69.15454545454546,3,3,3,Loyal
7755987910911,2020-11-21 16:00:00+00:00,2,178.36969696969697,2020-11-21 16:00:00+00:00,1985,89.18484848484849,3,3,3,Loyal
7755988205823,2023-02-23 16:00:00+00:00,4,355.22727272727275,2020-01-09 16:00:00+00:00,1161,88.80681818181819,4,4,3,Champions
7755988762879,2020-12-25 16:00:00+00:00,1,20.454545454545457,2020-12-25 16:00:00+00:00,1951,20.454545454545457,3,2,1,Loyal
7755989287167,2020-11-06 16:00:00+00:00,1,25.527272727272727,2020-11-06 16:00:00+00:00,2000,25.527272727272727,2,2,1,Hibernating
7755989844223,2020-12-18 16:00:00+00:00,2,99.0,2020-07-31 16:00:00+00:00,1958,49.5,3,3,2,Loyal
7755991613695,2020-07-19 16:00:00+00:00,1,20.878787878787882,2020-07-19 16:00:00+00:00,2110,20.878787878787882,2,2,1,Hibernating
7755991777535,2022-08-31 16:00:00+00:00,5,2710.921212121212,2020-11-29 16:00:00+00:00,1337,542.1842424242425,4,4,4,Champions
7755991875839,2021-12-21 16:00:00+00:00,4,1660.6909090909091,2020-06-21 16:00:00+00:00,1590,415.1727272727273,4,4,4,Champions
7755991908607,2023-02-15 16:00:00+00:00,2,102.06363636363636,2020-03-19 16:00:00+00:00,1169,51.03181818181818,4,3,2,Loyal
7755992269055,2020-06-27 16:00:00+00:00,1,90.9090909090909,2020-06-27 16:00:00+00:00,2132,90.9090909090909,1,2,2,Cant Lose
7755992826111,2020-10-14 16:00:00+00:00,1,21.545454545454543,2020-10-14 16:00:00+00:00,2023,21.545454545454543,2,2,1,Hibernating
7755996561663,2022-03-01 16:00:00+00:00,5,143.93939393939394,2020-11-22 16:00:00+00:00,1520,28.78787878787879,4,4,3,Champions
7755996627199,2020-10-26 16:00:00+00:00,1,23.636363636363637,2020-10-26 16:00:00+00:00,2011,23.636363636363637,2,2,1,Hibernating
7755997872383,2020-12-23 16:00:00+00:00,1,79.97878787878788,2020-12-23 16:00:00+00:00,1953,79.97878787878788,3,2,2,Loyal
7755998658815,2020-06-30 16:00:00+00:00,2,157.8181818181818,2020-06-30 16:00:00+00:00,2129,78.9090909090909,2,3,3,At Risk
7755999084799,2020-06-30 16:00:00+00:00,2,166.9090909090909,2020-06-30 16:00:00+00:00,2129,83.45454545454545,2,3,3,At Risk
7755999707391,2021-11-15 16:00:00+00:00,4,657.6060606060606,2020-04-02 16:00:00+00:00,1626,164.40151515151516,3,4,4,Loyal
7756000428287,2022-03-14 16:00:00+00:00,7,1116.0939393939393,2020-03-12 16:00:00+00:00,1507,159.44199134199133,4,4,4,Champions
7756000526591,2022-11-09 16:00:00+00:00,6,684.2030303030303,2020-06-13 16:00:00+00:00,1267,114.03383838383839,4,4,4,Champions
7756000657663,2022-09-24 16:00:00+00:00,16,1539.4666666666667,2020-01-07 16:00:00+00:00,1313,96.21666666666667,4,4,4,Champions
7756000952575,2025-12-26 16:00:00+00:00,14,8071.886666666667,2020-06-15 16:00:00+00:00,124,576.5633333333334,4,4,4,Champions
7756001607935,2024-10-27 16:00:00+00:00,11,1039.1363636363637,2020-01-09 16:00:00+00:00,549,94.46694214876034,4,4,4,Champions
7756001771775,2025-07-07 16:00:00+00:00,16,1545.8915151515153,2020-03-19 16:00:00+00:00,296,96.6182196969697,4,4,4,Champions
7756002590975,2024-07-30 16:00:00+00:00,5,172.5909090909091,2020-11-29 16:00:00+00:00,638,34.518181818181816,4,4,3,Champions
7756003115263,2024-11-27 16:00:00+00:00,3,176.25757575757575,2020-01-07 16:00:00+00:00,518,58.75252525252525,4,3,3,Champions
7756004425983,2024-09-29 16:00:00+00:00,6,706.0121212121212,2020-10-05 16:00:00+00:00,577,117.66868686868686,4,4,4,Champions
7756004589823,2023-05-30 16:00:00+00:00,10,340.23939393939395,2020-07-12 16:00:00+00:00,1065,34.02393939393939,4,4,3,Champions
7756005245183,2025-04-17 16:00:00+00:00,26,5602.684848484849,2020-02-22 16:00:00+00:00,377,215.4878787878788,4,4,4,Champions
7756005736703,2022-10-13 16:00:00+00:00,8,499.0757575757576,2020-07-27 16:00:00+00:00,1294,62.3844696969697,4,4,4,Champions
7756006326527,2024-07-29 16:00:00+00:00,8,672.4242424242425,2020-11-29 16:00:00+00:00,639,84.05303030303031,4,4,4,Champions
7756006490367,2022-10-16 16:00:00+00:00,6,618.8363636363637,2020-12-11 16:00:00+00:00,1291,103.13939393939394,4,4,4,Champions
7756008620287,2024-07-27 16:00:00+00:00,18,937.2666666666667,2020-07-16 16:00:00+00:00,641,52.07037037037037,4,4,4,Champions
7756009275647,2026-02-11 16:00:00+00:00,39,4319.539393939394,2020-01-05 16:00:00+00:00,77,110.75742035742037,4,4,4,Champions
7756009636095,2022-10-27 16:00:00+00:00,3,1544.4939393939394,2020-01-09 16:00:00+00:00,1280,514.8313131313131,4,3,4,Champions
7756012093695,2024-07-30 16:00:00+00:00,6,4211.042424242424,2020-03-07 16:00:00+00:00,638,701.840404040404,4,4,4,Champions
7756012716287,2024-07-27 16:00:00+00:00,3,198.63636363636365,2020-11-05 16:00:00+00:00,641,66.21212121212122,4,3,3,Champions
7756012880127,2025-02-20 16:00:00+00:00,12,292.9575757575758,2020-09-12 16:00:00+00:00,433,24.413131313131316,4,4,3,Champions
7756013535487,2025-09-29 16:00:00+00:00,15,1398.5675757575757,2020-02-24 16:00:00+00:00,212,93.23783838383838,4,4,4,Champions
7756015304959,2026-03-30 16:00:00+00:00,37,2199.9372727272726,2020-01-25 16:00:00+00:00,30,59.45776412776412,4,4,4,Champions
7756015534335,2022-09-11 16:00:00+00:00,4,166.93333333333334,2020-11-24 16:00:00+00:00,1326,41.733333333333334,4,4,3,Champions
7756016025855,2022-11-27 16:00:00+00:00,7,597.2060606060606,2020-08-18 16:00:00+00:00,1249,85.31515151515153,4,4,4,Champions
7756016222463,2024-02-28 16:00:00+00:00,13,4115.078787878788,2020-01-30 16:00:00+00:00,791,316.54452214452215,4,4,4,Champions
7756016353535,2022-08-30 16:00:00+00:00,2,211.27272727272725,2020-01-09 16:00:00+00:00,1338,105.63636363636363,4,3,3,Champions
7756016713983,2022-08-29 16:00:00+00:00,5,1771.248484848485,2020-11-05 16:00:00+00:00,1339,354.249696969697,4,4,4,Champions
7756017074431,2022-08-26 16:00:00+00:00,10,1278.4121212121213,2020-04-01 16:00:00+00:00,1342,127.84121212121212,4,4,4,Champions
7756017369343,2022-08-25 16:00:00+00:00,4,1887.318181818182,2020-05-15 16:00:00+00:00,1343,471.8295454545455,4,4,4,Champions
7756019761407,2024-05-27 16:00:00+00:00,5,583.1969696969697,2020-08-29 16:00:00+00:00,702,116.63939393939395,4,4,4,Champions
7756020154623,2022-07-28 16:00:00+00:00,2,117.0969696969697,2020-10-25 16:00:00+00:00,1371,58.54848484848485,4,3,2,Loyal
7756020547839,2022-07-28 16:00:00+00:00,3,107.31818181818181,2020-01-17 16:00:00+00:00,1371,35.77272727272727,4,3,2,Loyal
7756020875519,2022-07-27 16:00:00+00:00,4,1566.4333333333334,2020-02-14 16:00:00+00:00,1372,391.60833333333335,4,4,4,Champions
7756021334271,2022-07-27 16:00:00+00:00,5,381.7909090909091,2020-06-19 16:00:00+00:00,1372,76.35818181818182,4,4,3,Champions
7756021793023,2023-09-28 16:00:00+00:00,9,639.1181818181818,2020-12-28 16:00:00+00:00,944,71.01313131313131,4,4,4,Champions
7756022251775,2022-07-27 16:00:00+00:00,5,905.5545454545455,2020-11-26 16:00:00+00:00,1372,181.1109090909091,4,4,4,Champions
7756022513919,2025-11-30 16:00:00+00:00,18,8115.3966666666665,2020-05-30 16:00:00+00:00,150,450.85537037037034,4,4,4,Champions
7756023103743,2024-11-12 16:00:00+00:00,13,3630.2060606060604,2020-11-26 16:00:00+00:00,533,279.24662004662,4,4,4,Champions
7756023693567,2022-07-26 16:00:00+00:00,3,725.5757575757576,2020-03-14 16:00:00+00:00,1373,241.85858585858588,4,3,4,Champions
7756023791871,2023-08-23 16:00:00+00:00,17,1907.7363636363636,2020-06-10 16:00:00+00:00,980,112.21978609625668,4,4,4,Champions
7756024316159,2022-07-26 16:00:00+00:00,5,330.07878787878786,2020-05-19 16:00:00+00:00,1373,66.01575757575758,4,4,3,Champions
7756024414463,2023-03-27 16:00:00+00:00,8,3627.5878787878787,2020-01-06 16:00:00+00:00,1129,453.44848484848484,4,4,4,Champions
7756024840447,2022-07-26 16:00:00+00:00,9,683.5272727272727,2020-01-09 16:00:00+00:00,1373,75.94747474747474,4,4,4,Champions
7756025495807,2022-07-25 16:00:00+00:00,3,239.82121212121214,2020-02-04 16:00:00+00:00,1374,79.94040404040405,4,3,3,Champions
7756025921791,2025-03-02 16:00:00+00:00,9,4141.978181818182,2020-01-09 16:00:00+00:00,423,460.219797979798,4,4,4,Champions
7756027199743,2022-07-25 16:00:00+00:00,5,379.5363636363636,2020-01-09 16:00:00+00:00,1374,75.90727272727273,4,4,3,Champions
7756027330815,2026-01-30 16:00:00+00:00,31,12404.70696969697,2020-02-10 16:00:00+00:00,89,400.15183773216035,4,4,4,Champions
7756027658495,2022-07-25 16:00:00+00:00,2,553.1515151515151,2020-03-16 16:00:00+00:00,1374,276.57575757575756,4,3,4,Champions
7756028346623,2025-10-02 16:00:00+00:00,10,1389.1763636363637,2020-12-28 16:00:00+00:00,209,138.91763636363638,4,4,4,Champions
7756028379391,2023-12-14 16:00:00+00:00,11,707.3969696969697,2020-05-26 16:00:00+00:00,867,64.30881542699724,4,4,4,Champions
7756028575999,2022-07-18 16:00:00+00:00,3,239.3939393939394,2020-07-28 16:00:00+00:00,1381,79.7979797979798,4,3,3,Champions
7756030542079,2022-06-15 16:00:00+00:00,5,761.1060606060606,2020-01-13 16:00:00+00:00,1414,152.22121212121212,4,4,4,Champions
7756030902527,2025-06-28 16:00:00+00:00,10,362.8509090909091,2020-05-11 16:00:00+00:00,305,36.28509090909091,4,4,3,Champions
7756031033599,2024-05-23 16:00:00+00:00,7,1163.809090909091,2020-01-08 16:00:00+00:00,706,166.25844155844158,4,4,4,Champions
7756031131903,2022-06-06 16:00:00+00:00,5,286.07575757575756,2020-03-29 16:00:00+00:00,1423,57.21515151515151,4,4,3,Champions
7756031295743,2024-07-27 16:00:00+00:00,5,244.0787878787879,2020-10-28 16:00:00+00:00,641,48.81575757575758,4,4,3,Champions
7756031918335,2026-01-06 16:00:00+00:00,26,2006.480303030303,2020-05-11 16:00:00+00:00,113,77.17231934731934,4,4,4,Champions
7756033130751,2022-05-27 16:00:00+00:00,4,190.62424242424242,2020-11-28 16:00:00+00:00,1433,47.656060606060606,4,4,3,Champions
7756035096831,2022-05-06 16:00:00+00:00,4,71.5909090909091,2020-08-06 16:00:00+00:00,1454,17.897727272727273,4,4,2,Loyal
7756035195135,2022-05-06 16:00:00+00:00,5,762.5030303030303,2020-08-29 16:00:00+00:00,1454,152.50060606060606,4,4,4,Champions
7756035490047,2024-08-04 16:00:00+00:00,5,399.58181818181816,2020-01-04 16:00:00+00:00,633,79.91636363636363,4,4,3,Champions
7756035555583,2024-07-27 16:00:00+00:00,13,5478.775757575758,2020-06-12 16:00:00+00:00,641,421.44428904428906,4,4,4,Champions
7756036112639,2024-05-29 16:00:00+00:00,6,1768.2969696969697,2020-01-05 16:00:00+00:00,700,294.7161616161616,4,4,4,Champions
7756036145407,2024-06-29 16:00:00+00:00,6,1862.3939393939395,2020-09-16 16:00:00+00:00,669,310.3989898989899,4,4,4,Champions
7756036243711,2022-04-26 16:00:00+00:00,4,165.4060606060606,2020-11-24 16:00:00+00:00,1464,41.35151515151515,4,4,3,Champions
7756036309247,2023-11-02 16:00:00+00:00,4,762.1939393939394,2020-05-12 16:00:00+00:00,909,190.54848484848486,4,4,4,Champions
7756036342015,2024-09-27 16:00:00+00:00,11,733.1484848484848,2020-01-09 16:00:00+00:00,579,66.64986225895316,4,4,4,Champions
7756036407551,2022-04-26 16:00:00+00:00,7,632.9818181818182,2020-07-14 16:00:00+00:00,1464,90.42597402597403,4,4,4,Champions
7756036473087,2025-11-28 16:00:00+00:00,22,7057.110606060606,2020-03-17 16:00:00+00:00,152,320.77775482093665,4,4,4,Champions
7756037849343,2022-04-10 16:00:00+00:00,3,258.08484848484846,2020-01-09 16:00:00+00:00,1480,86.02828282828283,4,3,3,Champions
7756038340863,2024-02-25 16:00:00+00:00,11,2021.230303030303,2020-01-28 16:00:00+00:00,794,183.7482093663912,4,4,4,Champions
7756038668543,2024-09-16 16:00:00+00:00,4,562.9636363636364,2020-05-30 16:00:00+00:00,590,140.7409090909091,4,4,4,Champions
7756039061759,2022-03-22 16:00:00+00:00,3,240.44545454545454,2020-05-09 16:00:00+00:00,1499,80.14848484848484,4,3,3,Champions
7756039160063,2024-09-26 16:00:00+00:00,5,208.52424242424243,2020-07-20 16:00:00+00:00,580,41.70484848484848,4,4,3,Champions
7756039422207,2024-08-19 16:00:00+00:00,9,293.2090909090909,2020-11-16 16:00:00+00:00,618,32.57878787878788,4,4,3,Champions
7756039684351,2025-02-07 16:00:00+00:00,7,349.0836363636364,2020-01-09 16:00:00+00:00,446,49.869090909090914,4,4,3,Champions
7756040438015,2022-03-03 16:00:00+00:00,7,326.3939393939394,2020-10-05 16:00:00+00:00,1518,46.62770562770562,4,4,3,Champions
7756040569087,2024-03-02 16:00:00+00:00,6,496.069696969697,2020-11-23 16:00:00+00:00,788,82.67828282828283,4,4,4,Champions
7756041191679,2022-03-02 16:00:00+00:00,7,455.3939393939394,2020-06-29 16:00:00+00:00,1519,65.05627705627705,4,4,3,Champions
7756041388287,2022-03-01 16:00:00+00:00,5,382.24545454545455,2020-05-25 16:00:00+00:00,1520,76.44909090909091,4,4,3,Champions
7756041552127,2022-02-28 16:00:00+00:00,11,1691.678787878788,2020-01-07 16:00:00+00:00,1521,153.78898071625346,4,4,4,Champions
7756041912575,2023-02-22 16:00:00+00:00,4,243.21515151515152,2020-04-12 16:00:00+00:00,1162,60.80378787878788,4,4,3,Champions
7756042010879,2022-02-27 16:00:00+00:00,3,689.1121212121212,2020-12-22 16:00:00+00:00,1522,229.7040404040404,4,3,4,Champions
7756043387135,2022-02-12 16:00:00+00:00,5,1331.9212121212122,2020-11-29 16:00:00+00:00,1537,266.3842424242424,4,4,4,Champions
7756043682047,2022-02-11 16:00:00+00:00,2,102.27878787878788,2020-07-21 16:00:00+00:00,1538,51.13939393939394,4,3,2,Loyal
