,0724999807913|Vanilla,0724999807913|Vanilla (unsweetened),0724999807951|Mango,0724999808361|default,0724999808699|Belgian Choc,0724999808705|Vanilla,0724999808736|Genmai-Roasted Brown Rice,0724999808903|Vanilla,0724999809146|500g (40 servings),0724999809566|default,0724999810463|Thai Milk Tea,0724999810470|Taro,724999807777.0|1kg,724999807876.0|Natural (Unflavoured),724999807913.0|Vanilla,724999808361.0|default,724999808699.0|Belgian Choc,724999808705.0|Vanilla,724999808910.0|Teh Tarik,724999808941.0|Matchawhey,724999809146.0|500g (40 servings),BND-SS-MIX6-SHK-V1|6 Sachets Variety + 1 Shaker B,better-whey|Cocoa Dinosaur,better-whey|Genmai-Roasted Brown Rice,better-whey|Mango,better-whey|Matchawhey,better-whey|Natural (Unflavored),better-whey|Natural (Unflavoured),better-whey|Teh Tarik,better-whey|Unflavoured,better-whey|Vanilla,better-whey|Vanilla (Exp Nov23),better-whey|Vanilla (Expiry Sep 2024),better-whey|Vanilla (unsweetened),clear-protein-25g-single-sachet|Peach,clear-protein-25g-single-sachet|White Grape,clear-protein|Peach,clear-protein|White Grape,collagen-glow|1 x 300g pack (30 servings),collagen-glow|300g,collagen-glow|300g Pack,collagen-glow|300g Pack (30 servings),collagen-glow|Natural (Unflavoured),collagen-glow|Unflavoured,creatine-monohydrate-sachet|1 x 5g (1 servings),creatine-monohydrate-sachet|10 x 5g (10 servings) *Most Po,discovery-sampler|5 Sachets Variety,discovery-sampler|6 Sachets Variety,green-tea-extract-capsules|60 Capsules,green-tea-extract-capsules|60 Capsules (60 servings),lean-protein-peach-oolong-pre-order|Peach Oolong,lean-protein|Taro,lean-protein|Thai Milk Tea,lp-tote-bag-fuel-your-journey|default,lushprotein-clear-shaker|White,lushprotein-clear-shaker|default,lushprotein-lean-protein-40g-single-serve|Taro,lushprotein-lean-protein-40g-single-serve|Thai Milk Tea,lushprotein-logo-white-cap|default,micronized-creatine-monohydrate|1 x 250g Pack (50 servings),micronized-creatine-monohydrate|250g (50 serves),micronized-creatine-monohydrate|250g (50 servings),micronized-creatine-monohydrate|default,multivitamin-vegan|90 Capsules (30 servings),multivitamin-vegan|default,nan|default,plant-protein|480g,plant-protein|Cocoa Dinosaur,plant-protein|Natural (Unflavoured),plant-protein|Vanilla,prime-whey-isolate|1kg,prime-whey-isolate|Cocoa Dinosaur,prime-whey-isolate|Natural (Unflavoured),pureburn-fat-burner-capsules|90 Capsules (90 servings),pureburn-fat-burner-capsules|90 Tablets,pureburn-fat-burner-capsules|90 Tablets (90 servings),pureburn-fat-burner-capsules|90 capsules,soy-protein-isolate|Natural (Unflavoured),soy-protein-isolate|Unflavoured,super-omega-3|60 Capsules,super-omega-3|60 Softgels,super-omega-3|60 Softgels (60 servings),victory-tag-delivery|default
0724999810463|Thai Milk Tea,0.0,0.0,0.0,0.008247860988423226,0.0,0.0,0.0,0.0,0.022875450543583878,0.0,1.0000000000000007,0.8636175901467162,0.0,0.0,0.016495721976846452,0.0,0.0,0.0,0.0,0.0,0.013379797308309915,0.0,0.011960262261127445,0.0,0.0,0.005861499570444417,0.0,0.01452367336500997,0.0,0.01122391716169123,0.0,0.0,0.0,0.0,0.005803174740731339,0.006182033177255935,0.04433944513137059,0.02388740927697572,0.015449659155310718,0.020782656212951653,0.015185542955792398,0.014637586273673144,0.01799830823853463,0.009279568606594728,0.01892189081521491,0.013379797308309915,0.010474793930096664,0.010309826235529031,0.013559399939321414,0.0,0.017892122602432843,0.02106313659355673,0.04761904761904761,0.0,0.42268078520464986,0.0053462942040365695,0.005906415932819451,0.005548111695575838,0.0,0.005462279377870518,0.04517539514526256,0.030229097822511354,0.012764772903107721,0.0,0.0,0.012666551823784084,0.0,0.005732659670750914,0.009653391119992657,0.013746434980705375,0.009460945407607455,0.0,0.00985807941917649,0.02380952380952381,0.013041013273932527,0.0,0.0,0.013041013273932527,0.012505374558068815,0.02380952380952381,0.04594768006447692,0.017197979012252743,0.0
0724999810470|Taro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024610841494742637,0.0,0.8636175901467162,0.9999999999999993,0.0,0.0,0.017747130188322278,0.0,0.0,0.0,0.0,0.0,0.014394823400711486,0.0,0.008578399164447493,0.0,0.0,0.0,0.0,0.01562547685898719,0.0,0.012075392600036976,0.0,0.0,0.0,0.0,0.006243418613256198,0.006651018232441319,0.04209101499497353,0.019274677529813263,0.0166217103306758,0.02235928236351792,0.016337557591906582,0.007874015748031498,0.019363706537195886,0.009983540725520192,0.02035735448125178,0.014394823400711486,0.01126943893902922,0.011091956367701423,0.029176102305365173,0.0,0.019249465383600225,0.026437880831311388,0.039177069144242835,0.0,0.3805679466993263,0.0057518779352177625,0.006354491949685913,0.005969005824597524,0.0,0.01175332408973935,0.04860251767562508,0.02168157034026343,0.006866570825265855,0.0,0.0,0.00817648155937708,0.0,0.0061675540873544045,0.0103857223834016,0.01478927515693523,0.01017867724062589,0.0,0.0,0.025615775978928005,0.02806067666331569,0.0,0.0,0.0070151691658289226,0.006727032337453607,0.0,0.03295559341992671,0.0,0.0
724999807777.0|1kg,0.0,0.0,0.0,0.0,0.0,0.06482037235521644,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.07412493166611013,0.0944911182523068,0.0,0.06131393394849658,0.043355498476206004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008451542547285166,0.009675506592551378,0.0,0.0,0.04920678313051229,0.0,0.029160592175990218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011375393879832251,0.009076667644828937,0.0,0.0,0.01732397321688093,0.0,0.0,0.0,0.0,0.0,0.0,0.020681295814776016,0.0,0.0,0.00820886379128898,0.0,0.0,0.0,0.0,0.09197090092274487,0.035093120317179816,0.0,0.0,0.0,0.0,0.06299407883487121,0.021128856368212916,0.0,0.0,0.0,0.05572782125753529,0.0
724999807876.0|Natural (Unflavoured),0.058321184351980436,0.08058229640253803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572782125753529,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0472455591261534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03798685881987932,0.0,0.04706208053350117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07381017469576844,0.0,0.029160592175990218,0.030069238966213187,0.0,0.0,0.0,0.0,0.04393747751637468,0.0,0.0,0.011375393879832251,0.009076667644828937,0.0,0.0,0.06929589286752372,0.0,0.0,0.0,0.0,0.04879500364742666,0.0,0.020681295814776016,0.0,0.0,0.01641772758257796,0.0,0.018575940419178427,0.0,0.0,0.12262786789699316,0.07018624063435963,0.06388765649999399,0.0,0.0,0.0,0.0,0.04225771273642583,0.020261022461827694,0.0,0.0,0.0,0.0
724999807913.0|Vanilla,0.08728715609439697,0.06030226891555273,0.05547001962252292,0.0,0.053452248382484885,0.0,0.06030226891555273,0.051639777949432225,0.0,0.0,0.016495721976846452,0.017747130188322278,0.0,0.0,1.0,0.0,0.0,0.035355339059327376,0.0,0.04588314677411235,0.06488856845230502,0.0,0.11600837868547964,0.0,0.0,0.08528028654224419,0.11202240672224079,0.017609018126512478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324555320336759,0.0,0.0,0.0,0.03682298471593294,0.0,0.043643578047198484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072691236418481395,0.07778444682625973,0.0,0.0,0.0,0.0,0.0,0.0,0.030952929301365475,0.0,0.0,0.04300065817837658,0.0,0.0,0.0,0.016666666666666666,0.022941573387056175,0.0,0.0,0.05773502691896259,0.0,0.0,0.047140452079103175,0.0158113883008419,0.0,0.05773502691896259,0.0,0.04170288281141496,0.0
724999808361.0|default,0.0,0.0,0.0,0.026726124191242442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07412493166611013,0.0472455591261534,0.0,0.0,0.0,0.0,0.03875567919966014,0.0,0.0,0.11396057645963796,0.0,0.04706208053350117,0.0,0.036369648372665396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009675506592551378,0.0,0.0,0.0,0.0474312005451249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900655593423542,0.0,0.0,0.033149677206589796,0.0,0.031280562354492725,0.0222717701593687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021128856368212916,0.0,0.0,0.0,0.0,0.0
724999808699.0|Belgian Choc,0.030261376633440123,0.0,0.038461538461538464,0.0,0.037062465833055065,0.03363363969981562,0.0,0.03580574370197164,0.0,0.028915746598312014,0.0,0.0,0.07412493166611013,0.0,0.0,0.07412493166611013,1.0,0.343203236491822,0.07692307692307693,0.12725695259515554,0.1124803176664619,0.0,0.033515557510732416,0.0,0.0,0.039420826399272184,0.03883678186903087,0.01220965726263761,0.043314808182421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004385290096535146,0.005020373855055081,0.012988108336653278,0.0,0.11489465726733719,0.012305420747371319,0.060522753266880246,0.0,0.0,0.0,0.0,0.0,0.04559607525875532,0.025751310131230238,0.0,0.00590240205812357,0.01412895474750769,0.0,0.0,0.08988968316207745,0.0,0.0,0.037062465833055065,0.0,0.0,0.0,0.03219299241977451,0.03580574370197164,0.0,0.02555622163859946,0.0,0.009638582199437338,0.0,0.0,0.06362847629757777,0.018208926018230744,0.016574838603294898,0.08006407690254358,0.0,0.028915746598312014,0.2614881801842454,0.021926450482675733,0.0,0.0,0.025751310131230238,0.028915746598312014,0.0
724999808705.0|Vanilla,0.0,0.0,0.049029033784546004,0.0,0.0472455591261534,0.0,0.0,0.04564354645876383,0.0,0.0,0.0,0.0,0.0944911182523068,0.0472455591261534,0.035355339059327376,0.0472455591261534,0.343203236491822,0.9999999999999998,0.049029033784546004,0.08111071056538126,0.028676966733820218,0.0,0.02563447226342487,0.0472455591261534,0.0,0.025125945381480302,0.024753688574416854,0.0,0.0,0.0,0.04385290096535146,0.0,0.0,0.0,0.0,0.0,0.0,0.0063997460631142235,0.0,0.0,0.14646252485342684,0.0,0.057863756235784464,0.01988893210439325,0.0,0.0,0.0,0.0,0.058123819371909635,0.032826608214930636,0.0,0.0,0.018010953991052778,0.0,0.0,0.04583492485141056,0.0,0.0,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0162889591036151,0.0,0.0,0.0,0.0,0.04055535528269063,0.0,0.0,0.05103103630798288,0.0,0.036860489038724284,0.08333333333333333,0.0,0.0,0.05103103630798288,0.0,0.036860489038724284,0.0
724999808910.0|Teh Tarik,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07161148740394328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.049029033784546004,1.0,0.1908854288927333,0.08998425413316952,0.0,0.06703111502146483,0.0,0.0,0.05913123959890827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008770580193070292,0.010040747710110163,0.0,0.0,0.05106429211881654,0.0,0.060522753266880246,0.031204323970714834,0.0,0.0,0.0,0.0,0.0,0.051502620262460476,0.0,0.0,0.0,0.0,0.0,0.053933809897246464,0.0,0.0,0.07412493166611013,0.0,0.0,0.0,0.0,0.0,0.0,0.0425937027309991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021926450482675733,0.0,0.0,0.0,0.0,0.0
724999808941.0|Matchawhey,0.05006261743217588,0.0,0.06362847629757777,0.0,0.0,0.0,0.0,0.059234887775909226,0.0,0.0,0.0,0.0,0.06131393394849658,0.0,0.04588314677411235,0.0,0.12725695259515554,0.08111071056538126,0.1908854288927333,0.9999999999999998,0.0,0.0,0.08871382443754447,0.0,0.0,0.016303866268150616,0.032124628310161774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014509525002200232,0.008305407209875135,0.0,0.0,0.021119430154775583,0.0,0.05006261743217588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007791366806264963,0.0,0.0,0.11896650634908042,0.0,0.0,0.06131393394849658,0.0,0.0,0.0,0.03550544495558187,0.0,0.0,0.021139344756234506,0.02845551966122361,0.0,0.0,0.0,0.0,0.03012376165643889,0.05484084971070817,0.13245323570650439,0.0,0.0,0.0,0.0,0.0,0.0,0.042601432284230495,0.047836487323493986,0.0
724999809146.0|500g (40 servings),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188539082916955,0.0,0.03382550457458692,0.013379797308309915,0.014394823400711486,0.043355498476206004,0.0,0.06488856845230502,0.0,0.1124803176664619,0.028676966733820218,0.08998425413316952,0.0,1.0000000000000002,0.0,0.023523805066792705,0.0,0.0,0.023057148795535824,0.02271554252121273,0.014282799726001058,0.076004188790721,0.0,0.020121090914638345,0.0,0.0,0.0,0.0,0.0,0.00512989176042577,0.0,0.0,0.0,0.14933692277237476,0.0,0.053099424405359155,0.018251335818524617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005896037837779147,0.03154575876506521,0.0,0.0,0.0,0.0,0.0,0.0,0.03765921134570646,0.0,0.0,0.024912956711622844,0.020121090914638345,0.0,0.0,0.013518451760896878,0.03721614637823934,0.0,0.0,0.09365858115816941,0.0,0.0,0.03823595564509363,0.025649458802128853,0.0,0.046829290579084706,0.0,0.0,0.0
BND-SS-MIX6-SHK-V1|6 Sachets Variety + 1 Shaker B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424285283506487,0.022599230735278433,0.02860387767736777,0.03274633068359881,0.0,0.0,0.0,0.0,0.0,0.0,0.06917144638660747,0.04891159880445185,0.0,0.0,0.0,0.0,0.0,0.0,0.010239862115041048,0.0,0.021917232431556424,0.0,0.021591675854376526,0.020281847857870915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
